抽查检查信息,110,12,市农业局,每年,2018-01-02, 数据公开 ,None
动物检疫员资格证信息,1577,160,市农业局,每年,2018-01-02, 农业从业人员  资质认定  数据公开 ,None
农业转基因生物标识核准,684,174,市农业局,每年,2018-01-02, 资质认定  数据公开 ,None
饲料生产许可证信息,1158,64,市农业局,每季度,2018-01-02, 资质认定  数据公开 ,None
机构或个人荣誉信息,3030,50,市农业局,每半年,2018-01-02, 红榜  数据公开 ,None
贸易外汇收支企业名录登记,1551,385,国家外汇管理局东莞中心支局,每月,2018-01-02, 资质认定  数据公开 ,None
修建临河建筑物,17,0,东莞航道局,每日,2017-12-29, 数据公开 ,一、在通航水域修建下列设施，必须符合国家规定的通航标准和航道发展规划，建设单位和个人应征得航道部门同意后，方可办理其他报批、报建手续； （一）修建拦河闸坝、水电站； 　 （二）修建和设置码头、驳岸、护坡、船坞、滑道、涵洞、排污日。抽水站、护岸矶头、渡口、锚地、趸船； 　 （三）修建桥梁、栈桥、隧道、渡槽以及埋设或架设缆线、管道； 　 （四）修建其他拦河、临河、跨（过）河建筑物或设施。 二、（一）下列事项由管辖该通航水域的水系（区域）航道局提出初审意见报送省航道局，由省航道局审批
涉企信息--行政处罚信息,166,10,市盐务局,每月,2017-12-29, 数据公开 ,None
涉企-被执行人案件基本信息,128,12,市中级人民法院,每周,2017-12-28, 数据公开 ,企业名称、注册号、统一社会信用代码、案号、法定代表人（经营者）、被申请执行时间、执行标的、执行到位情况、有无被列失信
行政处罚,59,154,市海洋与渔业局,每周,2017-12-28, 数据公开 ,None
危险化学品安全生产许可证审批-行政许可变更信息,194,33,市安全生产监督管理局,每日,2017-12-28, 数据公开 ,None
工业产品生产许可证核发,1108,48,市质量技术监督局,每周,2017-12-28, 资质认定  数据公开 ,所属业务对象为企业
燃气工程设计承接业务备案信息,2856,1840,市城市综合管理局,每月,2017-12-27, 资质认定  数据公开 ,此项数据是指东莞市范围内建设的燃气工程设计备案的信息
燃气工程施工图设计文件审查备案信息,2924,1721,市城市综合管理局,每月,2017-12-26, 资质认定  数据公开 ,此项数据是指在东莞市范围内建设的燃气工程施工图设计文件审查的信息
制造计量器具许可证,1380,85,市质量技术监督局,每年,2017-12-25, 资质认定  数据公开 ,None
制造计量器具许可证获证企业监督检查信息,118,34,市质量技术监督局,每周,2017-12-25, 数据公开 ,None
档案中介机构备案信息,120,11,市档案局（市档案馆）,每月,2017-12-22, 数据公开 ,None
行政处罚信息,383,29,市司法局,每周,2017-12-22, 数据公开 ,行政处罚信息
危险废物转移审批情况,680,1790,市环境保护局,每月,2017-12-22, 资质认定  数据公开 ,None
企业环境信用评价,1281,141,市环境保护局,每年,2017-12-22, 红榜  数据公开 ,None
产品质量市级监督抽查信息,196,6,市质量技术监督局,每季度,2017-12-22, 数据公开 ,市质量技术监督局每季度发布对辖区内生产的产品质量监督抽查公开信息，包括抽查企业名称、抽查产品、型号规格、检验结果等信息内容。
质监局行政处罚信息,174,144,市质量技术监督局,每月,2017-12-21, 数据公开 ,None
企业国税注销信息,121,4,市国家税务局,每季度,2017-12-21, 数据公开 ,None
取水许可（审批）,407,42,市水务局,每季度,2017-12-20, 资质认定  数据公开 ,None
属市级审批权限的外商投资企业设立（含合同、章程）及企业变更和终止审批,178,87,市商务局,每周,2017-12-20, 数据公开 ,企业办理完相关业务时，可以提供公司名称；企业类型；批准日期等资料。
普通货物运输业户信息,1447,643,市交通运输局,每月,2017-12-20, 数据公开  资质认定 ,None
计量标准器具核准,851,276,市质量技术监督局,每年,2017-12-20, 资质认定  数据公开 ,申请人向我局申请办理计量标准器具核准行政许可事项，经考核合格符合条件的，向申请人颁发计量标准考核证书。
行政处罚信息,227,48,市林业局,每周,2017-12-19, 数据公开 ,None
建设用地批准书信息,84,9,市国土资源局,每半年,2017-12-19, 数据公开 ,None
个人违法生育信息,175,229,市卫生和计划生育局,每月,2017-12-19, 数据公开 ,None
(涉企）（双公示）生产建设项目水土保持设施验收审批,193,56,市水务局,每月,2017-12-19, 数据公开 ,None
建设工程消防验收公告,2394,562,市公安消防局,每月,2017-12-18, 资质认定  数据公开 ,None
建设工程消防设计审核公告,2221,564,市公安消防局,每月,2017-12-18, 资质认定  数据公开 ,None
拖拉机、联合收割机及驾驶员牌照证照核发,121,34,市农业局,每月,2017-12-18, 数据公开 ,None
拖拉机驾驶培训许可证核发,276,24,市农业局,每月,2017-12-18, 资质认定  数据公开 ,None
文明诚信市场信息,756,2,市工商行政管理局,每年,2017-12-15, 红榜  数据公开 ,None
资质认定获证检验检测机构监督检查信息,99,24,市质量技术监督局,每周,2017-12-14, 数据公开 ,None
检验检测机构资质认定证书,120,23,市质量技术监督局,每周,2017-12-14, 数据公开 ,None
设置专用航标和搬迁、拆除或者调整航标审批,126,10,东莞航道局,每日,2017-12-13, 数据公开 ,1.在通航水域具有下列情形之一的，负责建设或者管理的公民、法人或者其他组织应当按照通航要求设置专用航标
临时查封、解除临时查封公告,82,34,市公安消防局,每月,2017-12-13, 数据公开 ,None
建设工程消防设计备案抽查结果公告,155,68,市公安消防局,每月,2017-12-13, 数据公开 ,None
燃气经营者改动市政燃气设施审批信息,1525,59,市城市综合管理局,每半年,2017-12-13, 资质认定  数据公开 ,此项数据是指在东莞市范围内的燃气设施改动经营主管部门审批通过后，颁发许可证的信息
投资项目备案信息,4358,1523,市发展和改革局,每月,2017-12-12, 资质认定  数据公开 ,None
建设工程竣工验收消防备案抽查结果公告,76,90,市公安消防局,每月,2017-12-12, 数据公开 ,None
纳税信用A级纳税人信息,2921,278,市地方税务局,每年,2017-12-12, 红榜  资质认定  数据公开 ,每两年公告一次
东莞市科学技术奖励信息,85,39,市科学技术局(市知识产权局),每年,2017-12-12, 红榜  数据公开 ,科技进步奖信息
广东省名牌产品（工业类）信息,2679,328,市质量技术监督局,每年,2017-12-12, 红榜  数据公开 ,所属业务对象为企业
驰名著名商标信息,62,34,市工商行政管理局,每年,2017-12-12, 数据公开 ,None
纳税人（企业、单位）欠税公告信息表,3152,26,市国家税务局,每季度,2017-12-12, 信用警示  数据公开 ,None
企业产品执行标准登记,63,3,市质量技术监督局,每半年,2017-12-12, 数据公开 ,None
名牌企业信息,1979,160,市经济和信息化局,每年,2017-12-12, 红榜  数据公开 ,None
未办理许可申请的机构信息-餐饮,361,1,市食品药品监督管理局,每季度,2017-12-12, 数据公开 ,None
注册安全主任管理,571,201,市安全生产监督管理局,每月,2017-12-12, 资质认定  数据公开 ,None
应急预案备案信息,404,26,市安全生产监督管理局,每月,2017-12-12, 数据公开  资质认定 ,None
作业场所职业病危害申报与备案信息,161,30,市安全生产监督管理局,每月,2017-12-12, 数据公开 ,None
国家重点监控企业自动监控异常情况处理结果,1307,295,市环境保护局,每月,2017-12-11, 数据公开 ,None
国家重点监控企业名单,195,23,市环境保护局,每年,2017-12-11, 数据公开 ,None
升放无人驾驶自由气球或者系留气球单位资质认定核准,667,2,市气象局,每年,2017-12-08, 数据公开  资质认定 ,None
标准地址库(CGCS2000经纬度),186,22,市公安局,不提供,2017-12-07, 数据公开 ,None
无线电频率指配,1072,50,市经济和信息化局,每季度,2017-12-06, 资质认定  数据公开 ,无线电频率指配
民办幼儿园基本信息,2614,569,市教育局,每年,2017-12-06, 民办非企业  数据公开  资质认定 ,关于东莞市民办幼儿园情况的信息。
民办普通中小学校基本信息,2649,528,市教育局,每年,2017-12-06, 民办非企业  数据公开  资质认定 ,关于东莞市民办普通中小学校情况的信息。
中外合作开办学前教育机构基本信息,2651,130,市教育局,每年,2017-12-05, 资质认定  数据公开 ,关于东莞市中外合作开办学前教育机构情况的信息。
外籍人员子女学校信息,147,9,市教育局,每季度,2017-12-05, 数据公开 ,None
建设项目用地预审,876,103,市国土资源局,每季度,2017-12-04, 资质认定  数据公开 ,None
交通基建行政许可,166,3,市交通运输局,每半年,2017-12-02, 数据公开 ,None
1-4_双公示_商品房预售许可,60,5,市住房和城乡建设局,一次性,2017-12-01, 数据公开 ,None
1-10_双公示_大中型建设工程初步设计审查,56,3,市住房和城乡建设局,一次性,2017-12-01, 数据公开 ,None
1-7_双公示_建筑工程施工许可证核发,56,3,市住房和城乡建设局,一次性,2017-12-01, 数据公开 ,None
1-5_双公示_商品房预售款使用核准,58,3,市住房和城乡建设局,一次性,2017-12-01, 数据公开 ,None
旅游个人处罚信息,1538,12,市旅游局,实时,2017-11-30, 数据公开 ,None
普通高中学校设置审批,69,42,市教育局,每周,2017-11-30, 数据公开 ,None
公众聚集场所投入使用、营业前申请消防安全检查公告,149,49,市公安消防局,每月,2017-11-30, 数据公开 ,None
东莞统计月报,230,105,市统计局,每月,2017-11-29, 数据公开 ,None
东莞统计快报,230,93,市统计局,每日,2017-11-29, 数据公开 ,None
海关失信企业,143,3,黄埔海关,每月,2017-11-24, 信用警示  数据公开 ,None
修建拦河建筑物,44,0,东莞航道局,每日,2017-11-24, 数据公开 ,一、在通航水域修建下列设施，必须符合国家规定的通航标准和航道发展规划，建设单位和个人应征得航道部门同意后，方可办理其他报批、报建手续； （一）修建拦河闸坝、水电站； 　 （二）修建和设置码头、驳岸、护坡、船坞、滑道、涵洞、排污日。抽水站、护岸矶头、渡口、锚地、趸船； 　 （三）修建桥梁、栈桥、隧道、渡槽以及埋设或架设缆线、管道； 　 （四）修建其他拦河、临河、跨（过）河建筑物或设施。 二、（一）下列事项由管辖该通航水域的水系（区域）航道局提出初审意见报送省航道局，由省航道局审批
液化石油气气瓶充装单位液化石油气质量监督抽查信息,66,3,市质量技术监督局,每年,2017-11-23, 数据公开 ,None
液化石油气气瓶充装单位液化石油气产品质量监督抽查信息,37,3,市质量技术监督局,每年,2017-11-23, 数据公开 ,液化石油气产品质量年度监督抽查信息
设置使用渔业无线电台审核,31,1,市海洋与渔业局,每周,2017-11-23, 数据公开 ,None
民办中小学、幼儿园年度检查未被评为“合格”信息,4261,209,市教育局,每年,2017-11-23, 民办非企业  信用警示  数据公开 ,None
政府采购行政处罚信息,188,20,市财政局,每周,2017-11-21, 数据公开 ,None
行政处罚变更信息,81,1,市财政局,每周,2017-11-21, 数据公开 ,None
变更演出经纪机构许可信息,62,38,市文化广电新闻出版局,每月,2017-11-21, 数据公开 ,None
东莞市有资质的移动式压力容器、气瓶充装单位,1554,122,市质量技术监督局,每周,2017-11-21, 资质认定  数据公开 ,None
机构荣誉信息,1834,67,市卫生和计划生育局,每年,2017-11-20, 红榜  数据公开 ,None
医疗机构设置审批,101,5,市卫生和计划生育局,每半年,2017-11-20, 数据公开 ,None
个人荣誉信息,1803,0,市卫生和计划生育局,每年,2017-11-20, 红榜  数据公开 ,None
防治污染设施拆除或闲置审批（双公示）,89,222,市环境保护局,每月,2017-11-14, 数据公开 ,None
筹备设立宗教活动场所（其他固定宗教活动处所）审批,286,0,市民族宗教事务局,不提供,2017-11-14, 数据公开  资质认定 ,None
进口无线电发射设备审批,193,20,市经济和信息化局,每年,2017-11-13, 数据公开 ,None
依法必须招标的基建工程、特许经营项目招标方式和招标范围的核准,119,100,市发展和改革局,每周,2017-11-13, 数据公开 ,None
融资性担保公司变更审批（变更名称、组织形式、跨市变更公司住所、调整业务范围、分立或者合并）,95,0,市金融工作局,每季度,2017-11-10, 数据公开 ,None
1-9_双公示_超限高层建筑工程抗震设计审批,52,2,市住房和城乡建设局,一次性,2017-11-10, 数据公开 ,None
临时用地审批,78,3,市国土资源局,每季度,2017-11-10, 数据公开 ,None
公安行政处罚信息,840,33,市公安局,每年,2017-11-10, 数据公开 ,None
社会力量举办非学历教育机构审批,138,21,市教育局,每月,2017-11-09, 数据公开 ,None
行政许可公示信息-会计从业资格证书核发,416,3,市财政局,每周,2017-11-08, 资质认定  数据公开 ,None
机构处罚信息（东莞市水政监察支队）,681,177,市水务局,每年,2017-11-06, 资质认定  数据公开 ,None
从事城市生活垃圾经营性处理服务审批信息,161,2,东莞市城市综合管理局,每年,2017-11-03, 资质认定  数据公开 ,此项数据只攘括企业注册地为东莞的环卫企业从事城市生活垃圾经营性服务许可证的信息
供水单位卫生许可证,2534,1713,市卫生和计划生育局,实时,2017-11-01, 数据公开  资质认定 ,供水单位卫生许可证
进口兽药通关单开具,103,49,市农业局,每月,2017-11-01, 数据公开 ,None
防雷装置检测资质登记信息,219,17,市气象局,每月,2017-11-01, 资质认定  数据公开 ,None
建设项目水资源论证报告书审批,1385,81,市水务局,不提供,2017-11-01, 资质认定  数据公开 ,None
机动车抽检超标排放车辆信息,347,314,市环境保护局,每月,2017-11-01, 数据公开 ,机动车抽检超标排放车辆信息
公办普通中小学校基本信息,2754,440,市教育局,每年,2017-11-01, 事业单位  数据公开  资质认定 ,关于东莞市公办普通中小学校情况的信息。
环境监测机构及从业人员信息采集公示表,1204,103,市环境保护局,每季度,2017-10-31, 资质认定  数据公开 ,None
清洁生产审核情况,1116,81,市环境保护局,每季度,2017-10-31, 资质认定  数据公开 ,None
东莞市重大科技专项项目申报,1067,346,市科学技术局(市知识产权局),每年,2017-10-31, 红榜  数据公开 ,None
国际科技合作项目申报,1261,79,市科学技术局(市知识产权局),每年,2017-10-31, 资质认定  数据公开 ,None
采用国际标准和国外先进标准产品信息,1056,192,市质量技术监督局,每年,2017-10-31, 红榜  数据公开 ,None
危险货物运输车辆信息,88,72,市交通运输局,每月,2017-10-31, 数据公开 ,None
新设外商投资企业外汇基本信息登记,2953,78,国家外汇管理局东莞中心支局,实时,2017-10-31, 数据公开  资质认定 ,外汇登记
建设项目用地预审审批,170,8,市国土资源局,每季度,2017-10-30, 数据公开 ,None
违法违规执业医疗机构名单(黑名单),3342,1633,市卫生和计划生育局,每月,2017-10-27, 黑榜  数据公开 ,None
粮食收购（涉及粮食收购资格许可）,1411,48,市发展和改革局,每周,2017-10-27, 资质认定  数据公开 ,None
行政许可,126,0,市国家税务局,每日,2017-10-27, 数据公开 ,None
市县属技工学校审批（设立、变更、到期换证）,63,38,市人力资源局,每月,2017-10-24, 数据公开 ,None
行政处罚信息国标,189,90,市住房公积金管理中心,每周,2017-10-23, 数据公开 ,按双公示数据国家标准提供中心行政处罚信息。
行政处罚信息,46,0,市海事局,每日,2017-10-20, 数据公开 ,None
安全诚信公司,45,2,市海事局,每年,2017-10-20, 数据公开 ,None
内河船舶船员服务业务的服务机构备案,45,2,市海事局,每年,2017-10-20, 数据公开 ,None
船舶油料供受作业单位备案,44,2,市海事局,每年,2017-10-20, 数据公开 ,None
企业行政处罚信息,159,234,市工商行政管理局,每月,2017-10-19, 数据公开 ,None
医疗废物经营许可证核发（双公示）,77,11,市环境保护局,每年,2017-10-18, 数据公开 ,None
人力资源服务机构年检信息,125,12,市人力资源局,每年,2017-10-17, 数据公开 ,依据
水自动监测中心站周报,55,246,市环境保护局,每周,2017-10-16, 数据公开 ,None
国控企业监测信息公开,55,44,市环境保护局,每月,2017-10-16, 数据公开 ,None
抽查检查信息,198,10,市统计局,每日,2017-10-13, 数据公开 ,None
闲置土地认定信息,173,17,市国土资源局,每周,2017-10-11, 数据公开 ,None
饮用水源水质信息,54,84,市环境保护局,每月,2017-10-11, 数据公开 ,None
环保工程专业承包单位及从业人员信息采集公示表,610,70,市环境保护局,每季度,2017-10-10, 资质认定  数据公开 ,None
环境污染治理设施运营资质单位及从业人员信息采集公示表,238,38,市环境保护局,每季度,2017-10-10, 资质认定  数据公开 ,None
未受处罚登记信息,66,55,市环境保护局,每月,2017-10-10, 数据公开 ,None
环保标志指定发放点名单及地址,855,43,市环境保护局,每季度,2017-10-09, 资质认定  数据公开 ,None
海关行政处罚信息,114,0,黄埔海关,每月,2017-10-09, 数据公开 ,None
海关良好企业,119,2,黄埔海关,每月,2017-10-09, 红榜  数据公开 ,None
入海河口水质状况,54,84,市环境保护局,每月,2017-10-09, 数据公开 ,None
查封、扣押情况,285,109,市环境保护局,每月,2017-10-09, 信用警示  数据公开 ,None
环境工程设计单位及从业人员信息采集公示表,694,52,市环境保护局,每季度,2017-10-09, 资质认定  数据公开 ,None
环评机构及从业人员信息采集和日常考核成绩公示表,970,106,市环境保护局,每季度,2017-10-09, 资质认定  数据公开 ,None
修建过河建筑物,95,0,东莞航道局,每日,2017-10-08, 数据公开 ,一、在通航水域修建下列设施，必须符合国家规定的通航标准和航道发展规划，建设单位和个人应征得航道部门同意后，方可办理其他报批、报建手续； （一）修建拦河闸坝、水电站； 　 （二）修建和设置码头、驳岸、护坡、船坞、滑道、涵洞、排污日。抽水站、护岸矶头、渡口、锚地、趸船； 　 （三）修建桥梁、栈桥、隧道、渡槽以及埋设或架设缆线、管道； 　 （四）修建其他拦河、临河、跨（过）河建筑物或设施。 二、（一）下列事项由管辖该通航水域的水系（区域）航道局提出初审意见报送省航道局，由省航道局审批
因工程建设确需改装、拆除或者迁移城市公共供水设施审批,1565,125,市水务局,每季度,2017-09-30, 资质认定  数据公开 ,None
由于工程施工、设备维修等原因确需停止供水的审批,1528,138,市水务局,每季度,2017-09-30, 资质认定  数据公开 ,None
恢复施工、使用、生产、经营检查公告,52,44,市公安消防局,每月,2017-09-29, 数据公开 ,None
工程合同备案信息,1884,800,市住房和城乡建设局,每月,2017-09-28, 资质认定  数据公开 ,工程合同备案信息
软件产品登记信息,2151,310,市经济和信息化局,每月,2017-09-28, 资质认定  数据公开 ,软件产品认定面向在东莞注册的软件和信息服务业企业。企业按规定，准备材料报软件和信息服务业科，初审后报省软协、省经信委，通过审查后取得软件产品登记证书。软件和信息服务业科作为东莞市“双软”受理机构，负责软件产品登记和软件企业认定的初审和转报。
邮政局（所）安全防范设施设计审核及工程验收,1748,76,市公安局,每年,2017-09-28, 资质认定  数据公开 ,None
金融机构营业场所、金库安全防范设施建设方案审批及工程验收核准,336,11,市公安局,每年,2017-09-28, 资质认定  数据公开 ,None
监控化学品用户审核,189,11,市经济和信息化局,每年,2017-09-25, 数据公开 ,None
建设项目环境保护验收,2786,553,市环境保护局,每周,2017-09-25, 资质认定  数据公开 ,None
国有建设用地划拨供地审核,130,24,市国土资源局,每月,2017-09-21, 数据公开 ,None
涉企-行政处罚信息,70,0,中国银行业监督管理委员会东莞监管分局,每日,2017-09-19, 数据公开 ,None
非公募基金会基本信息,70,0,市社会组织管理局,实时,2017-09-18, 数据公开 ,None
烟花爆竹经营（零售）许可证审批-行政许可变更信息,100,2,市安全生产监督管理局,每日,2017-09-18, 数据公开 ,None
双公示-行政处罚,162,21,市地方税务局,每周,2017-09-14, 数据公开 ,None
行政处罚,115,3,市国家税务局,每日,2017-09-13, 数据公开 ,None
行政处罚决定变更,53,2,市环境保护局,实时,2017-09-13, 数据公开 ,None
停业烟草专卖零售许可证,1953,821,市烟草专卖局,每月,2017-09-13, 数据公开  资质认定 ,None
重点用能单位信息,545,95,市经济和信息化局,每年,2017-09-13, 资质认定  数据公开 ,重点用能单位信息
优秀消费维权服务站,71,2,市工商行政管理局,每年,2017-09-09, 数据公开 ,None
全国守合同重信用企业信息,64,2,市工商行政管理局,每年,2017-09-09, 数据公开 ,None
维修、销毁国家秘密载体定点单位乙级资质认定,330,0,市国家保密局,每周,2017-08-24, 资质认定  数据公开 ,None
环保局企业诚信“红黑榜”,2075,167,市环境保护局,每年,2017-08-22, 黑榜  数据公开 ,None
环保局企业诚信“红黑榜”（黑榜）（涉企）,62,12,市环境保护局,每年,2017-08-22, 黑榜  数据公开 ,None
变更营业性文艺表演团体营业许可信息,56,12,市文化广电新闻出版局,每月,2017-08-22, 数据公开 ,None
变更艺术品经营单位备案信息,54,12,市文化广电新闻出版局,每月,2017-08-16, 数据公开 ,None
森林资源信息,1581,187,市林业局,每年,2017-08-10, 数据公开  资质认定 ,None
市管医疗机构信息,174,6,市卫生和计划生育局,每季度,2017-08-10, 数据公开 ,市管医疗机构信息
承印加工境外一般性出版物印件（含进口印件所需的原、辅材料）的审批,1411,682,市文化广电新闻出版局,每月,2017-08-10, 资质认定  数据公开 ,None
企业荣誉信息,2663,92,市国家税务局,每年,2017-08-09, 红榜  数据公开 ,None
社会科技发展项目申报,1919,177,市科学技术局(市知识产权局),每年,2017-08-05, 资质认定  数据公开 ,None
生猪定点屠宰厂(场)设置审查,478,13,市农业局,每月,2017-08-05, 资质认定  数据公开 ,None
危险化学品重大危险源备案,53,12,市安全生产监督管理局,每日,2017-08-04, 数据公开 ,None
行政处罚信息,1457,89,市统计局,实时,2017-08-04, 数据公开 ,None
行政许可变更信息,56,11,市农业局,每日,2017-08-04, 数据公开 ,None
东莞市创新型企业培育认定信息,1489,170,市科学技术局(市知识产权局),每年,2017-08-04, 资质认定  数据公开 ,东莞市创新型企业培育认定信息
国家级高新技术企业,1380,468,市科学技术局(市知识产权局),每年,2017-08-04, 企业  红榜  数据公开 ,国家高新技术企业
东莞市配套国家省科技（专利）计划项目申报,1855,84,市科学技术局(市知识产权局),每年,2017-08-02, 资质认定  数据公开 ,None
特种行业许可证信息,159,12,市公安局,每月,2017-08-01, 数据公开 ,旅馆业、刻章业、典当业
殡葬服务单位信息,131,11,市民政局,每年,2017-08-01, 数据公开 ,None
机动车驾驶员培训机构信息,494,106,市交通运输局,每年,2017-08-01, 资质认定  数据公开 ,None
东莞市专利优势企业信息,54,13,市科学技术局(市知识产权局),每年,2017-08-01, 红榜  数据公开 ,None
假肢和矫形器（辅助器具）生产装配企业信息,97,11,市民政局,每年,2017-08-01, 数据公开 ,None
空气化工产品无人值守“现场供气”安全生产备案,55,12,市安全生产监督管理局,每日,2017-07-31, 数据公开 ,None
专利代理机构管理信息,755,173,市科学技术局(市知识产权局),每年,2017-07-31, 资质认定  数据公开 ,None
被科技部门列入严重失信企业名单的企业,54,3,市科学技术局(市知识产权局),实时,2017-07-28, 信用警示  数据公开 ,None
抽查检查信息,163,10,东莞出入境检验检疫局,每日,2017-07-27, 数据公开 ,None
东莞市科技计划项目验收信息,53,2,市科学技术局(市知识产权局),每季度,2017-07-27, 数据公开 ,None
机构文化市场行政处罚信息,688,230,市文化市场综合执法大队,每月,2017-07-27, 数据公开 ,None
闲置、关闭或拆除（水、大气、工业固体废物、噪声）污染防治设施审批,2032,451,市环境保护局,每季度,2017-07-27, 资质认定  数据公开 ,None
中国出口质量安全示范企业,54,13,东莞出入境检验检疫局,每日,2017-07-26, 红榜  数据公开 ,None
特种设备监督抽查信息,53,11,市质量技术监督局,每年,2017-07-26, 数据公开 ,None
电梯维保质量监督抽查信息,52,11,市质量技术监督局,每年,2017-07-26, 数据公开 ,None
1-0_双公示_行政处罚,176,7,市住房和城乡建设局,一次性,2017-07-25, 数据公开 ,None
食盐批发许可证审批,1241,24,市盐务局,每半年,2017-07-21, 资质认定  数据公开 ,食盐批发由省级盐业主管机构核发食盐批发许可证后方可经营。
开发盐资源（利用海水制盐、开采岩盐和矿井盐）,1611,31,市盐务局,每半年,2017-07-21, 资质认定  数据公开 ,开发盐资源（利用海水制盐、开采岩盐和矿井盐）必须经省级经济贸易管理部门审查同意，报省、自治区、直辖市人民政府批准、并领取《采矿许可证》后，方可开发。
涉企信息--行政许可信息,176,20,市盐务局,每月,2017-07-21, 数据公开 ,None
危险货物运输业户信息,1152,227,市交通运输局,每月,2017-07-19, 数据公开  资质认定 ,None
机械行业企业,55,2,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
纺织行业企业,55,3,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
轻工行业企业,53,2,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
建材行业企业,53,2,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
烟草行业企业,55,2,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
冶金行业企业,53,2,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
有色行业企业,53,1,市安全生产监督管理局,不提供,2017-07-19, 数据公开 ,None
补办烟草专卖零售许可证,1851,832,市烟草专卖局,每月,2017-07-14, 资质认定  数据公开 ,None
河道管理范围内工程建设方案审批,112,2,市水务局,每半年,2017-07-12, 数据公开 ,None
广东省污染物排放许可证信息,1812,1767,市环境保护局,每月,2017-07-12, 资质认定  数据公开 ,None
行政处罚信息,189,20,市财政局,每周,2017-07-07, 数据公开 ,None
建设工程竣工验收消防备案抽查复查公告,52,44,市公安消防局,每月,2017-07-07, 数据公开 ,None
建设工程消防设计备案复查公告,52,55,市公安消防局,每月,2017-07-07, 数据公开 ,None
责令限期改正复查公告,52,33,市公安消防局,每月,2017-07-07, 数据公开 ,None
火灾事故认定复核公告,52,33,市公安消防局,每月,2017-07-07, 数据公开 ,None
积分入学_国税纳税税额信息,80,1,市国家税务局,不提供,2017-07-05, 数据公开 ,None
未依法向城乡规划主管部门报送有关竣工验收资料,132,20,市城乡规划局,每日,2017-06-29, 数据公开 ,None
申请法院强制执行信息记录,1326,780,市住房公积金管理中心,每月,2017-06-29, 信用警示  黑榜  数据公开 ,用于存放申请法院强制执行信息的记录。
科技中介机构信息,1956,112,市科学技术局(市知识产权局),每年,2017-06-29, 资质认定  数据公开 ,None
（涉企）行政许可审批变更信息,53,11,市水务局,每周,2017-06-16, 数据公开 ,20170603根据涉企信息报送工作要求制备本表。
固体废物污染防治公报,53,11,市环境保护局,每年,2017-06-09, 数据公开 ,None
（涉企）（双公示）机构处罚信息（东莞市水务局建设管理科）,981,11,市水务局,每季度,2017-06-02, 资质认定  数据公开 ,None
探矿权变更、延续、保留和注销登记信息,154,13,市国土资源局,每年,2017-05-18, 数据公开 ,None
采矿权新立、延续、变更、注销登记发证信息,874,158,市国土资源局,每年,2017-05-18, 资质认定  数据公开 ,None
承印加工境外包装装潢、其他印刷品的备案,1229,623,市文化广电新闻出版局,每月,2017-05-18, 资质认定  数据公开 ,None
公证员信息,1403,71,市司法局,每周,2017-05-15, 公证员  数据公开 ,公证员信息
基层法律服务工作者执业信息,1402,71,市司法局,每周,2017-05-15, 数据公开 ,基层法律服务公众者执业信息工作
基层法律服务所信息,1184,98,市司法局,每年,2017-05-15, 事业单位  资质认定  数据公开 ,基层法律服务所信息
行政许可权责清单,67,0,市机构编制委员会办公室,不提供,2017-05-10, 数据公开 ,None
行政处罚权责清单,67,0,市机构编制委员会办公室,一次性,2017-05-10, 数据公开 ,None
城市园林绿化企业三级资质信息,1426,80,市城市综合管理局,每半年,2017-05-09, 资质认定  数据公开 ,此项数据只攘括企业注册地为东莞的审批信息。
城市园林绿化企业二级资质信息,824,29,市城市综合管理局,每半年,2017-05-09, 资质认定  数据公开 ,此项数据只攘括企业注册地为东莞的审批信息。
个人处罚信息,1323,4,市水务局,每季度,2017-05-08, 资质认定  数据公开 ,None
加工贸易项下光盘进出口审批,51,164,市文化广电新闻出版局,每月,2017-05-05, 数据公开 ,None
丁级测绘资质核准及乙、丙级资质初审,313,114,市国土资源局,每月,2017-05-05, 资质认定  数据公开 ,丁级测绘资质核准及乙、丙级资质初审
公证机构信息,1266,114,市司法局,每年,2017-05-04, 资质认定  数据公开 ,公证机构信息
电影放映单位设立、变更业务范围或者兼并、合并、分立审批,51,12,市文化广电新闻出版局,每月,2017-05-04, 数据公开 ,None
特种人员操作证,412,13,市安全生产监督管理局,每月,2017-05-03, 特种作业人员  数据公开 ,None
建筑工程施工许可证（供热类）核准信息,688,140,市城市综合管理局,每年,2017-05-03, 数据公开  资质认定 ,此项数据是指在东莞市范围内建设的供热工程经主管部门审批通过后，颁发施工许可证的信息
行政处罚信息,142,0,市民族宗教事务局,一次性,2017-05-03, 数据公开 ,None
广告经营登记信息,48,12,市工商行政管理局,每月,2017-05-02, 数据公开 ,None
集体宗教活动临时地点认可,287,0,市民族宗教事务局,不提供,2017-05-02, 数据公开  资质认定 ,None
信息网络传播视听节目审核,49,36,市文化广电新闻出版局,每月,2017-05-02, 数据公开 ,None
